epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,7380.69,0.52096,0.50927,0.86923,0.9173,0.91597,0.97003,0.88261,0.45818,0.37811,0.84977,0.007492,0.007492,0.007492
78,7499.34,0.52538,0.49831,0.86992,0.91986,0.91833,0.97395,0.88721,0.45422,0.37371,0.84419,0.007459,0.007459,0.007459
79,7633.29,0.52114,0.49434,0.86731,0.91035,0.92639,0.9718,0.88744,0.45404,0.36918,0.84582,0.007426,0.007426,0.007426
80,7757.41,0.52356,0.49449,0.86665,0.92214,0.91957,0.97472,0.88965,0.4501,0.37222,0.84406,0.007393,0.007393,0.007393
81,7876.92,0.5167,0.49547,0.8669,0.9154,0.92255,0.97215,0.88388,0.46072,0.3744,0.84743,0.00736,0.00736,0.00736
82,7990.06,0.52191,0.49556,0.86699,0.91585,0.93559,0.97715,0.89123,0.44933,0.36078,0.8449,0.007327,0.007327,0.007327
83,8118.95,0.51261,0.48556,0.86697,0.92287,0.92843,0.97433,0.89112,0.44403,0.35831,0.84152,0.007294,0.007294,0.007294
84,8241.78,0.51594,0.48328,0.86656,0.92653,0.92163,0.97663,0.89006,0.44905,0.35682,0.8446,0.007261,0.007261,0.007261
85,8358.43,0.5101,0.47936,0.86334,0.92082,0.93002,0.97641,0.89377,0.44247,0.35553,0.84245,0.007228,0.007228,0.007228
86,8463.89,0.50891,0.47918,0.86564,0.92584,0.92001,0.97668,0.89418,0.44109,0.35183,0.84095,0.007195,0.007195,0.007195
87,8604.47,0.50777,0.47825,0.86456,0.93136,0.92233,0.97503,0.89351,0.44083,0.35465,0.84133,0.007162,0.007162,0.007162
88,8727.5,0.50799,0.47664,0.86489,0.92609,0.91829,0.97617,0.89452,0.44116,0.35437,0.84188,0.007129,0.007129,0.007129
89,8846.16,0.50701,0.47251,0.86488,0.9256,0.92374,0.9762,0.89481,0.43917,0.34674,0.84033,0.007096,0.007096,0.007096
90,8964.68,0.50509,0.47079,0.86233,0.90569,0.9361,0.9765,0.89443,0.44225,0.35266,0.84083,0.007063,0.007063,0.007063
91,9097.76,0.50747,0.46745,0.86652,0.92604,0.92459,0.97651,0.89649,0.43687,0.35311,0.84157,0.00703,0.00703,0.00703
92,9220.27,0.50327,0.46804,0.8611,0.91628,0.93805,0.97707,0.89724,0.43714,0.34563,0.84187,0.006997,0.006997,0.006997
93,9340.94,0.49616,0.46336,0.86243,0.91974,0.92742,0.97433,0.8935,0.43822,0.34831,0.84177,0.006964,0.006964,0.006964
94,9456.37,0.49873,0.46532,0.86223,0.92244,0.93713,0.97407,0.89338,0.43943,0.34785,0.84234,0.006931,0.006931,0.006931
95,9584.04,0.49842,0.45868,0.85923,0.92909,0.93358,0.97584,0.89745,inf,0.33805,0.84002,0.006898,0.006898,0.006898
96,9706.05,0.49624,0.45904,0.86072,0.91636,0.93226,0.97552,0.89394,0.43875,0.34823,0.84282,0.006865,0.006865,0.006865
97,9821.35,0.49876,0.45388,0.86274,0.92947,0.93233,0.97766,0.8962,0.42415,0.33297,0.83746,0.006832,0.006832,0.006832
98,9937.5,0.49153,0.44935,0.85847,0.92466,0.93971,0.97811,0.89703,0.42923,0.33917,0.83934,0.006799,0.006799,0.006799
99,10068.9,0.49386,0.45284,0.85895,0.92928,0.92473,0.97715,0.89657,0.43521,0.34021,0.84122,0.006766,0.006766,0.006766
100,10194.1,0.49177,0.44803,0.85843,0.93268,0.93163,0.97985,0.90016,inf,0.33547,0.83864,0.006733,0.006733,0.006733
101,10313.2,0.49377,0.45586,0.8588,0.9343,0.92765,0.97708,0.89796,0.42764,0.33869,0.83759,0.0067,0.0067,0.0067
102,10432.5,0.4816,0.4391,0.85551,0.9215,0.93973,0.97747,0.8983,0.42246,0.33628,0.83569,0.006667,0.006667,0.006667
103,10562.8,0.48678,0.44546,0.85824,0.91206,0.94481,0.9788,0.8989,0.4182,0.32625,0.83392,0.006634,0.006634,0.006634
104,10687.2,0.48699,0.44525,0.85942,0.93167,0.93004,0.9793,0.90251,0.41921,0.32807,0.83532,0.006601,0.006601,0.006601
105,10808.1,0.48369,0.44626,0.85957,0.92452,0.93695,0.97648,0.89893,0.42561,0.33019,0.83826,0.006568,0.006568,0.006568
106,10922.8,0.48922,0.44373,0.86038,0.93128,0.93596,0.97619,0.89832,0.42581,0.3321,0.83841,0.006535,0.006535,0.006535
107,11047.1,0.48591,0.44109,0.85711,0.93968,0.92796,0.97669,0.90073,0.41728,0.32681,0.83651,0.006502,0.006502,0.006502
108,11170.8,0.48337,0.43838,0.8563,0.92826,0.93754,0.97923,0.90064,0.4222,0.32326,0.83696,0.006469,0.006469,0.006469
109,11285.7,0.47953,0.43555,0.85707,0.94101,0.9354,0.98025,0.90392,0.41688,0.32137,0.8349,0.006436,0.006436,0.006436
110,11398.5,0.48224,0.43607,0.85648,0.94398,0.9357,0.98041,0.90368,0.41477,0.3178,0.8336,0.006403,0.006403,0.006403
111,11531.7,0.47812,0.43241,0.85507,0.93521,0.93439,0.97961,0.90307,0.41576,0.31797,0.83383,0.00637,0.00637,0.00637
112,11661.1,0.48162,0.43536,0.85811,0.93532,0.93451,0.97839,0.90397,0.41049,0.3192,0.833,0.006337,0.006337,0.006337
113,11780.5,0.47236,0.43091,0.85372,0.93147,0.93558,0.98081,0.90642,0.41046,0.31674,0.83326,0.006304,0.006304,0.006304
114,11899.6,0.47355,0.4291,0.85347,0.93303,0.93862,0.98075,0.9072,0.40635,0.31122,0.83187,0.006271,0.006271,0.006271
115,12025.6,0.47277,0.42156,0.85157,0.94129,0.93702,0.9798,0.9061,0.41009,0.31592,0.83264,0.006238,0.006238,0.006238
116,12154.6,0.47318,0.42415,0.85339,0.93573,0.93973,0.97996,0.9066,0.4082,0.31788,0.83313,0.006205,0.006205,0.006205
117,12275.5,0.47587,0.43077,0.85548,0.93587,0.93457,0.98063,0.90604,0.41188,0.31525,0.83302,0.006172,0.006172,0.006172
118,12394.3,0.47435,0.42792,0.85448,0.93977,0.92921,0.97978,0.90579,0.41298,0.31586,0.83371,0.006139,0.006139,0.006139
119,12513.6,0.47219,0.42395,0.85631,0.93932,0.92958,0.97768,0.90422,0.40861,0.31442,0.83253,0.006106,0.006106,0.006106
120,12643.3,0.47366,0.42927,0.85406,0.93874,0.9422,0.98025,0.90691,0.40831,0.31114,0.83267,0.006073,0.006073,0.006073
121,12759.4,0.46542,0.41736,0.85168,0.94034,0.93809,0.98078,0.9068,0.40871,0.31345,0.83355,0.00604,0.00604,0.00604
122,12871.6,0.46491,0.41463,0.85129,0.93426,0.94008,0.97917,0.90604,0.40767,0.31173,0.83301,0.006007,0.006007,0.006007
123,12998.5,0.46673,0.41093,0.85212,0.94023,0.93885,0.9792,0.90521,0.40613,0.30874,0.83253,0.005974,0.005974,0.005974
124,13131,0.46555,0.41562,0.85052,0.94286,0.93792,0.98001,0.90849,0.40549,0.30752,0.83162,0.005941,0.005941,0.005941
125,13252.1,0.46588,0.4157,0.8521,0.94346,0.93947,0.97999,0.90731,0.40234,0.30374,0.82983,0.005908,0.005908,0.005908
126,13372.4,0.46888,0.42088,0.85411,0.94343,0.93406,0.98084,0.91005,0.40366,0.30557,0.83052,0.005875,0.005875,0.005875
127,13494.8,0.46699,0.41445,0.85424,0.92437,0.95148,0.98037,0.90956,0.39997,0.30432,0.82954,0.005842,0.005842,0.005842
128,13625.3,0.46736,0.41778,0.8533,0.94125,0.94383,0.98032,0.91031,0.39654,0.30289,0.82869,0.005809,0.005809,0.005809
129,13745.9,0.46058,0.41639,0.85111,0.93465,0.94744,0.98019,0.90957,0.39714,0.30204,0.82836,0.005776,0.005776,0.005776
130,13865.9,0.46204,0.40516,0.84991,0.94296,0.94175,0.98101,0.91105,0.39617,0.30034,0.82888,0.005743,0.005743,0.005743
131,13980.4,0.46456,0.41039,0.85289,0.93646,0.94588,0.98117,0.91106,0.39679,0.30229,0.82888,0.00571,0.00571,0.00571
132,14112.5,0.45702,0.40823,0.85082,0.9404,0.94822,0.97939,0.90779,0.39873,0.30072,0.83015,0.005677,0.005677,0.005677
133,14234.3,0.45891,0.39977,0.84744,0.94813,0.94001,0.98095,0.91134,0.39521,0.29892,0.82883,0.005644,0.005644,0.005644
134,14349.2,0.45781,0.40775,0.84899,0.9363,0.94263,0.97887,0.90882,0.39924,0.30296,0.83034,0.005611,0.005611,0.005611
135,14464,0.45827,0.40559,0.84612,0.94541,0.93214,0.98066,0.90755,0.39904,0.30052,0.82993,0.005578,0.005578,0.005578
136,14601.4,0.46095,0.4029,0.85024,0.94374,0.93582,0.98023,0.90765,0.39669,0.29975,0.82934,0.005545,0.005545,0.005545
137,14723.6,0.45393,0.39961,0.84704,0.93542,0.94501,0.98196,0.90941,0.39718,0.30118,0.82929,0.005512,0.005512,0.005512
138,14842.1,0.45551,0.40229,0.84712,0.93892,0.94533,0.98301,0.91063,0.39732,0.30128,0.82888,0.005479,0.005479,0.005479
139,14962.6,0.45285,0.39859,0.84927,0.94972,0.93472,0.98144,0.90903,0.39865,0.30235,0.83053,0.005446,0.005446,0.005446
140,15097.1,0.45479,0.40039,0.84882,0.94607,0.9371,0.98115,0.90929,0.3945,0.29884,0.82975,0.005413,0.005413,0.005413
141,15220.7,0.4529,0.40076,0.84744,0.94863,0.93786,0.98146,0.90911,0.39602,0.29694,0.83043,0.00538,0.00538,0.00538
142,15345.6,0.45216,0.3988,0.84845,0.94768,0.93412,0.98099,0.91066,0.39179,0.29593,0.82873,0.005347,0.005347,0.005347
143,15462.8,0.44834,0.39019,0.84522,0.94514,0.9366,0.98173,0.91217,0.38816,0.29244,0.8273,0.005314,0.005314,0.005314
144,15585.8,0.44696,0.39299,0.84439,0.93862,0.94482,0.98057,0.91187,0.3889,0.29318,0.8277,0.005281,0.005281,0.005281
145,15714.7,0.45058,0.39311,0.84736,0.9414,0.94286,0.97987,0.9107,0.38981,0.29275,0.82799,0.005248,0.005248,0.005248
146,15829.6,0.44779,0.39155,0.84835,0.93965,0.94738,0.98138,0.91222,0.39067,0.29283,0.82766,0.005215,0.005215,0.005215
147,15943.8,0.44701,0.3888,0.84425,0.94757,0.9391,0.98113,0.91084,0.39,0.29275,0.82751,0.005182,0.005182,0.005182
148,16073.6,0.44117,0.38606,0.84551,0.94142,0.94127,0.98156,0.91184,0.38923,0.29148,0.8271,0.005149,0.005149,0.005149
149,16207.6,0.44581,0.38973,0.84591,0.94364,0.94234,0.98133,0.91139,0.38932,0.2916,0.82726,0.005116,0.005116,0.005116
150,16327.9,0.44098,0.38548,0.84339,0.94057,0.94727,0.98133,0.91243,0.38869,0.29197,0.82762,0.005083,0.005083,0.005083
151,16446.8,0.44129,0.38369,0.84274,0.94255,0.95032,0.98095,0.9106,0.38934,0.29091,0.82821,0.00505,0.00505,0.00505
152,16568.2,0.44414,0.38206,0.8458,0.94756,0.94637,0.98172,0.91185,0.38905,0.28933,0.82819,0.005017,0.005017,0.005017
153,16699.4,0.44086,0.37947,0.84489,0.94626,0.94749,0.98235,0.91211,0.38729,0.28596,0.82751,0.004984,0.004984,0.004984
154,16819.3,0.4412,0.38623,0.84628,0.95007,0.94563,0.98258,0.91314,0.3881,0.28692,0.82799,0.004951,0.004951,0.004951
155,16937.7,0.44338,0.38283,0.8452,0.94666,0.94791,0.98316,0.91441,0.38564,0.28666,0.82734,0.004918,0.004918,0.004918
156,17054.4,0.43708,0.37952,0.84282,0.94078,0.94964,0.98156,0.91275,0.38518,0.28479,0.82719,0.004885,0.004885,0.004885
157,17187.6,0.43631,0.38348,0.84312,0.94273,0.94835,0.98134,0.91413,0.385,0.28617,0.82714,0.004852,0.004852,0.004852
