epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,15911.8,0.35505,0.29267,0.82516,0.94543,0.96328,0.98492,0.93184,0.3434,0.23744,0.82951,0.006799,0.006799,0.006799
99,16069,0.35409,0.28901,0.82497,0.95012,0.95065,0.98345,0.93014,0.3457,0.23852,0.83111,0.006766,0.006766,0.006766
100,16236.6,0.35928,0.29078,0.82568,0.94967,0.95194,0.98397,0.93177,0.33896,0.23932,0.82761,0.006733,0.006733,0.006733
101,16403.1,0.35584,0.29055,0.82513,0.94913,0.94941,0.98407,0.93135,0.34049,0.23783,0.82712,0.0067,0.0067,0.0067
102,16553,0.34917,0.28389,0.82332,0.94571,0.95415,0.98444,0.92997,0.33971,0.23958,0.82924,0.006667,0.006667,0.006667
103,16721.8,0.35266,0.29151,0.82648,0.94731,0.95635,0.98308,0.93078,0.33654,0.23674,0.82721,0.006634,0.006634,0.006634
104,16890.5,0.35003,0.28649,0.82492,0.94744,0.95611,0.98336,0.93204,0.33944,0.23624,0.82936,0.006601,0.006601,0.006601
105,17047.9,0.34946,0.28648,0.82494,0.94731,0.95856,0.98282,0.92952,0.33746,0.23575,0.82897,0.006568,0.006568,0.006568
106,17207.5,0.35388,0.28664,0.82552,0.94923,0.95638,0.98394,0.93135,0.33753,0.23816,0.82858,0.006535,0.006535,0.006535
107,17367.2,0.35245,0.28773,0.82456,0.94326,0.95494,0.98352,0.93122,0.33602,0.23953,0.83054,0.006502,0.006502,0.006502
108,17526.4,0.34794,0.28613,0.82526,0.9599,0.94621,0.98176,0.92854,0.33841,0.23972,0.82853,0.006469,0.006469,0.006469
109,17690.6,0.34712,0.28463,0.82413,0.95227,0.94995,0.9834,0.93067,0.33782,0.24048,0.8288,0.006436,0.006436,0.006436
110,17859.6,0.347,0.28534,0.82263,0.95588,0.95197,0.98373,0.92954,0.34262,0.23709,0.82863,0.006403,0.006403,0.006403
111,18013.8,0.34489,0.28156,0.82341,0.95101,0.95693,0.98351,0.93114,0.33794,0.234,0.8274,0.00637,0.00637,0.00637
112,18176.8,0.34831,0.28608,0.82488,0.94501,0.95872,0.98352,0.93113,0.33421,0.2332,0.82636,0.006337,0.006337,0.006337
113,18345.8,0.33815,0.28051,0.82187,0.95581,0.95074,0.98433,0.93344,0.33291,0.23298,0.82635,0.006304,0.006304,0.006304
114,18505.5,0.34148,0.27875,0.82119,0.94942,0.95899,0.98432,0.93189,0.33481,0.2317,0.82638,0.006271,0.006271,0.006271
115,18665.8,0.34108,0.27565,0.82136,0.95816,0.95566,0.98444,0.93191,0.33394,0.22954,0.82728,0.006238,0.006238,0.006238
116,18823.4,0.33883,0.27482,0.82153,0.95515,0.95787,0.98425,0.93237,0.33376,0.23027,0.8264,0.006205,0.006205,0.006205
117,18984.8,0.34047,0.27876,0.82157,0.96042,0.94741,0.98439,0.93187,0.32889,0.23114,0.82444,0.006172,0.006172,0.006172
118,19145.3,0.33756,0.27532,0.82124,0.94522,0.96187,0.98331,0.93099,0.33229,0.22958,0.8257,0.006139,0.006139,0.006139
119,19311.7,0.33586,0.27505,0.82081,0.94707,0.95629,0.9852,0.9334,0.32767,0.22874,0.8259,0.006106,0.006106,0.006106
120,19473.1,0.33575,0.27746,0.82014,0.94352,0.95665,0.98405,0.93208,0.3299,0.23067,0.82716,0.006073,0.006073,0.006073
121,19626.2,0.33291,0.26965,0.82119,0.94778,0.95306,0.9837,0.93222,0.33249,0.23214,0.82924,0.00604,0.00604,0.00604
122,19795.3,0.33163,0.26722,0.8189,0.95602,0.94726,0.98239,0.93181,0.33161,0.23244,0.8281,0.006007,0.006007,0.006007
123,19961.8,0.33306,0.2669,0.82109,0.93963,0.95893,0.98255,0.93291,0.32964,0.23324,0.82548,0.005974,0.005974,0.005974
124,20119.7,0.33313,0.26626,0.81848,0.95632,0.94904,0.98479,0.93591,0.32716,0.22831,0.82582,0.005941,0.005941,0.005941
125,20278.1,0.33178,0.2667,0.82019,0.95592,0.95269,0.98579,0.93626,0.32264,0.22278,0.82469,0.005908,0.005908,0.005908
126,20440.8,0.33366,0.27008,0.82147,0.94957,0.95687,0.98532,0.93568,0.32512,0.225,0.82536,0.005875,0.005875,0.005875
127,20597.9,0.329,0.26661,0.82017,0.94383,0.96208,0.98618,0.93446,0.32694,0.22612,0.82735,0.005842,0.005842,0.005842
128,20764.5,0.33198,0.26658,0.82035,0.94842,0.96283,0.98539,0.93542,0.32459,0.22583,0.82799,0.005809,0.005809,0.005809
129,20930.7,0.32718,0.26757,0.81924,0.95328,0.95583,0.98458,0.93552,0.32264,0.22505,0.82734,0.005776,0.005776,0.005776
130,21082.1,0.32877,0.26288,0.8186,0.95385,0.95511,0.98405,0.93517,0.32481,0.22572,0.82691,0.005743,0.005743,0.005743
131,21249.6,0.32935,0.26313,0.81944,0.95724,0.95501,0.9857,0.93647,0.32329,0.22528,0.82521,0.00571,0.00571,0.00571
