epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
191,25429.7,0.32559,0.25873,0.81445,0.95409,0.9624,0.98474,0.93634,0.32487,0.23189,0.80748,0.00373,0.00373,0.00373
192,25555,0.32398,0.25939,0.81614,0.95411,0.96242,0.98464,0.93675,0.32397,0.23078,0.80731,0.003697,0.003697,0.003697
193,25687.2,0.32178,0.25665,0.81381,0.95125,0.96608,0.98442,0.93572,0.32437,0.22989,0.8075,0.003664,0.003664,0.003664
194,25828.8,0.32293,0.25856,0.8159,0.95275,0.96617,0.98447,0.93575,0.32366,0.22905,0.80742,0.003631,0.003631,0.003631
195,25962.6,0.32581,0.25795,0.8162,0.95226,0.9667,0.98468,0.93593,0.32314,0.22988,0.80746,0.003598,0.003598,0.003598
196,26093.4,0.3238,0.25877,0.81567,0.95327,0.96602,0.98454,0.93585,0.32308,0.22873,0.80742,0.003565,0.003565,0.003565
197,26225.9,0.31894,0.25443,0.81312,0.95415,0.96601,0.9845,0.9368,0.32297,0.22905,0.80729,0.003532,0.003532,0.003532
198,26355.3,0.32292,0.25503,0.8126,0.9509,0.96704,0.98447,0.93663,0.32245,0.22893,0.80721,0.003499,0.003499,0.003499
199,26492.7,0.31871,0.2511,0.81379,0.95118,0.96603,0.9845,0.93736,0.32255,0.22889,0.80735,0.003466,0.003466,0.003466
200,26636.5,0.31825,0.25311,0.81455,0.95115,0.96607,0.98466,0.93675,0.32252,0.22902,0.80713,0.003433,0.003433,0.003433
201,26768,0.32098,0.25356,0.81421,0.95062,0.96588,0.98459,0.93709,0.32261,0.229,0.80708,0.0034,0.0034,0.0034
202,26896.3,0.31853,0.25581,0.81407,0.95279,0.96501,0.98479,0.93641,0.32238,0.22907,0.8071,0.003367,0.003367,0.003367
203,27023.1,0.31472,0.24798,0.81217,0.95357,0.96418,0.98489,0.93685,0.32219,0.22978,0.80713,0.003334,0.003334,0.003334
204,27149.8,0.3162,0.2485,0.8129,0.94861,0.96695,0.98504,0.93699,0.32179,0.22997,0.80706,0.003301,0.003301,0.003301
205,27289.9,0.31406,0.25056,0.81095,0.94989,0.96624,0.98494,0.93739,0.32152,0.23026,0.80707,0.003268,0.003268,0.003268
206,27426.1,0.31622,0.25079,0.81473,0.94986,0.96597,0.98484,0.93743,0.32111,0.23008,0.80695,0.003235,0.003235,0.003235
207,27557.2,0.31257,0.24845,0.8122,0.94962,0.96412,0.98472,0.93772,0.32061,0.22896,0.80685,0.003202,0.003202,0.003202
208,27690.2,0.31017,0.24591,0.81212,0.94956,0.96435,0.98462,0.93783,0.32042,0.22775,0.80696,0.003169,0.003169,0.003169
209,27819.1,0.31224,0.24705,0.8116,0.94845,0.96653,0.98416,0.93764,0.31974,0.22738,0.80677,0.003136,0.003136,0.003136
210,27954.6,0.31094,0.24209,0.80965,0.94839,0.96463,0.98419,0.93798,0.31932,0.22735,0.8066,0.003103,0.003103,0.003103
211,28097.5,0.30973,0.24567,0.81293,0.9487,0.96469,0.98436,0.93841,0.31908,0.22758,0.80651,0.00307,0.00307,0.00307
212,28233.9,0.30983,0.24691,0.81063,0.94872,0.96698,0.98431,0.93847,0.31847,0.22727,0.80629,0.003037,0.003037,0.003037
213,28363.3,0.313,0.24967,0.81292,0.94901,0.96711,0.98429,0.93856,0.31814,0.226,0.80616,0.003004,0.003004,0.003004
214,28491.8,0.31123,0.24591,0.81124,0.94988,0.96645,0.9842,0.93845,0.31787,0.22568,0.80608,0.002971,0.002971,0.002971
215,28614.7,0.30643,0.24489,0.80964,0.95158,0.96526,0.98417,0.93812,0.31764,0.22513,0.80592,0.002938,0.002938,0.002938
216,28753.4,0.30603,0.23927,0.8123,0.95208,0.96461,0.98396,0.938,0.31717,0.22502,0.80593,0.002905,0.002905,0.002905
217,28891.4,0.30649,0.24353,0.81188,0.95106,0.96477,0.98295,0.93685,0.31693,0.22496,0.80596,0.002872,0.002872,0.002872
218,29022.6,0.30696,0.24412,0.81054,0.94866,0.96607,0.98325,0.93746,0.31679,0.22488,0.80604,0.002839,0.002839,0.002839
219,29155.5,0.30476,0.23982,0.81064,0.94862,0.96584,0.98318,0.93734,0.31713,0.2251,0.80628,0.002806,0.002806,0.002806
220,29286.6,0.30239,0.23733,0.80997,0.94924,0.9656,0.9826,0.93803,0.31658,0.22468,0.80611,0.002773,0.002773,0.002773
221,29418.5,0.30074,0.2374,0.80894,0.95054,0.96513,0.98271,0.93798,0.31636,0.22423,0.80614,0.00274,0.00274,0.00274
222,29561.1,0.30229,0.23711,0.80925,0.95063,0.96516,0.98259,0.93814,0.31586,0.22445,0.80631,0.002707,0.002707,0.002707
223,29698.7,0.29912,0.23757,0.80875,0.95213,0.96453,0.98265,0.93827,0.31524,0.22373,0.8061,0.002674,0.002674,0.002674
224,29828.5,0.30112,0.23754,0.81091,0.95195,0.96482,0.98256,0.9384,0.31528,0.22366,0.80615,0.002641,0.002641,0.002641
225,29955,0.2962,0.23246,0.80784,0.95064,0.96353,0.98265,0.93846,0.31494,0.22364,0.80615,0.002608,0.002608,0.002608
226,30080,0.29854,0.23479,0.8102,0.95027,0.96381,0.98266,0.93888,0.31486,0.22379,0.80635,0.002575,0.002575,0.002575
227,30216.5,0.29698,0.2355,0.80855,0.95337,0.96233,0.98286,0.93868,0.31441,0.22245,0.80629,0.002542,0.002542,0.002542
228,30356.1,0.29926,0.23523,0.81014,0.95379,0.96215,0.98286,0.93905,0.3142,0.22208,0.80627,0.002509,0.002509,0.002509
229,30487.1,0.29837,0.23482,0.80993,0.95352,0.96243,0.98352,0.94,0.31392,0.22193,0.80632,0.002476,0.002476,0.002476
230,30619.4,0.29844,0.23617,0.80811,0.95343,0.96288,0.98344,0.94017,0.31373,0.22181,0.80635,0.002443,0.002443,0.002443
231,30750.7,0.29543,0.22968,0.80772,0.95306,0.96309,0.98331,0.94,0.31364,0.22148,0.80635,0.00241,0.00241,0.00241
232,30880.2,0.29518,0.23182,0.80957,0.95412,0.96259,0.98336,0.93975,0.31359,0.2213,0.80644,0.002377,0.002377,0.002377
233,31022.2,0.2947,0.22967,0.8081,0.95414,0.96277,0.98238,0.93875,0.31338,0.22141,0.80634,0.002344,0.002344,0.002344
234,31161.2,0.2942,0.23021,0.80881,0.9538,0.96373,0.98239,0.93881,0.31302,0.22072,0.80637,0.002311,0.002311,0.002311
235,31290.9,0.28962,0.22601,0.80586,0.95402,0.96351,0.98221,0.93887,0.31295,0.22078,0.80638,0.002278,0.002278,0.002278
236,31419,0.29273,0.23086,0.80698,0.95353,0.96357,0.98216,0.9388,0.31254,0.22068,0.80634,0.002245,0.002245,0.002245
237,31542.9,0.29334,0.22887,0.80673,0.95312,0.96377,0.98209,0.93851,0.3124,0.22017,0.80629,0.002212,0.002212,0.002212
238,31677,0.29007,0.22735,0.80809,0.95311,0.96378,0.98231,0.93912,0.31221,0.22011,0.80615,0.002179,0.002179,0.002179
239,31817,0.28953,0.22445,0.80618,0.95321,0.96364,0.98238,0.93896,0.31194,0.22043,0.80603,0.002146,0.002146,0.002146
240,31946.5,0.28663,0.22354,0.80744,0.95467,0.96315,0.98238,0.93928,0.31167,0.22001,0.80594,0.002113,0.002113,0.002113
241,32078.4,0.28757,0.22584,0.80847,0.9549,0.9629,0.98239,0.93944,0.31152,0.2195,0.80595,0.00208,0.00208,0.00208
242,32209,0.28699,0.22442,0.80549,0.95579,0.96238,0.98249,0.93978,0.31156,0.21916,0.80606,0.002047,0.002047,0.002047
243,32339.7,0.28414,0.22232,0.80559,0.95665,0.96183,0.98249,0.93986,0.31128,0.21931,0.80599,0.002014,0.002014,0.002014
244,32482.3,0.28347,0.22183,0.8062,0.95759,0.96112,0.98256,0.93999,0.31107,0.21975,0.80593,0.001981,0.001981,0.001981
245,32619.2,0.28785,0.22538,0.80596,0.95938,0.96034,0.98269,0.94009,0.31102,0.21953,0.80595,0.001948,0.001948,0.001948
246,32750.7,0.28333,0.22135,0.80502,0.95917,0.96034,0.98272,0.94025,0.31094,0.21987,0.80591,0.001915,0.001915,0.001915
247,32879.8,0.28139,0.21895,0.80507,0.95951,0.9602,0.9827,0.94044,0.31081,0.21991,0.80595,0.001882,0.001882,0.001882
248,33007,0.28354,0.22059,0.80584,0.96008,0.9596,0.98269,0.94065,0.31064,0.21979,0.8059,0.001849,0.001849,0.001849
249,33139.3,0.28135,0.21848,0.80484,0.95993,0.95962,0.98295,0.94065,0.31067,0.21986,0.80591,0.001816,0.001816,0.001816
250,33280,0.28132,0.22019,0.80502,0.96036,0.95929,0.98298,0.94103,0.31051,0.21977,0.80595,0.001783,0.001783,0.001783
251,33414.6,0.28066,0.2188,0.80685,0.95224,0.96268,0.98293,0.94064,0.31023,0.21952,0.80574,0.00175,0.00175,0.00175
252,33545.3,0.27757,0.21783,0.80432,0.9524,0.96268,0.9827,0.94101,0.30992,0.21956,0.80563,0.001717,0.001717,0.001717
253,33677.6,0.27973,0.21859,0.80525,0.95389,0.96186,0.98243,0.94098,0.30993,0.21968,0.80556,0.001684,0.001684,0.001684
254,33792.2,0.27617,0.21484,0.80415,0.95408,0.96184,0.98242,0.94108,0.30976,0.22,0.80561,0.001651,0.001651,0.001651
255,33898.8,0.27798,0.21693,0.80599,0.95423,0.96173,0.98239,0.9409,0.30973,0.21981,0.80557,0.001618,0.001618,0.001618
256,34006.8,0.27612,0.21472,0.80512,0.95413,0.96214,0.98246,0.94137,0.30959,0.21946,0.80551,0.001585,0.001585,0.001585
257,34106.2,0.27349,0.21353,0.80312,0.95375,0.96264,0.98347,0.94244,0.30948,0.21933,0.80541,0.001552,0.001552,0.001552
258,34205.1,0.27459,0.21417,0.80346,0.96001,0.95967,0.98378,0.94253,0.3093,0.21955,0.80543,0.001519,0.001519,0.001519
259,34303.3,0.27308,0.21205,0.80288,0.95567,0.96271,0.98343,0.9419,0.30927,0.21967,0.80547,0.001486,0.001486,0.001486
260,34397.9,0.26961,0.21063,0.80027,0.95577,0.9628,0.9834,0.94147,0.30903,0.21965,0.80553,0.001453,0.001453,0.001453
261,34500.2,0.27124,0.21129,0.80422,0.95561,0.96299,0.98374,0.94197,0.309,0.21976,0.80549,0.00142,0.00142,0.00142
262,34608.1,0.27002,0.21029,0.80158,0.96025,0.95957,0.98339,0.94191,0.30893,0.21937,0.80545,0.001387,0.001387,0.001387
263,34710.1,0.27287,0.21191,0.80664,0.96077,0.95947,0.98371,0.94207,0.30879,0.21921,0.8054,0.001354,0.001354,0.001354
264,34808.5,0.26818,0.21058,0.80289,0.96035,0.95963,0.98372,0.94219,0.30858,0.21921,0.80533,0.001321,0.001321,0.001321
265,34906.1,0.26881,0.20875,0.80448,0.96038,0.95963,0.98373,0.94222,0.30847,0.21918,0.80533,0.001288,0.001288,0.001288
266,34999.1,0.26523,0.20637,0.80208,0.9605,0.95947,0.98373,0.94241,0.30835,0.21914,0.80529,0.001255,0.001255,0.001255
267,35101.7,0.26719,0.20814,0.80014,0.96051,0.95955,0.98374,0.94249,0.30831,0.21912,0.80538,0.001222,0.001222,0.001222
268,35212.4,0.26432,0.20483,0.80045,0.9606,0.95944,0.98376,0.94232,0.30813,0.21923,0.80532,0.001189,0.001189,0.001189
269,35310.3,0.26403,0.2035,0.80171,0.96083,0.95913,0.98374,0.94218,0.30816,0.21905,0.80538,0.001156,0.001156,0.001156
270,35408.1,0.26325,0.20528,0.80146,0.96065,0.95951,0.98372,0.94235,0.30793,0.21911,0.80536,0.001123,0.001123,0.001123
271,35505.5,0.26632,0.20698,0.80277,0.96065,0.95926,0.98368,0.94253,0.30784,0.2193,0.80536,0.00109,0.00109,0.00109
272,35596.7,0.26207,0.20609,0.80117,0.96021,0.95966,0.98368,0.94268,0.30788,0.21915,0.80537,0.001057,0.001057,0.001057
273,35703.9,0.26228,0.20427,0.80167,0.9605,0.95984,0.98369,0.94245,0.30779,0.21946,0.8054,0.001024,0.001024,0.001024
274,35809.1,0.26061,0.20496,0.80023,0.96048,0.96005,0.98371,0.94239,0.30781,0.21924,0.80541,0.000991,0.000991,0.000991
275,35906.4,0.2585,0.20098,0.8007,0.95948,0.96057,0.98372,0.94249,0.3078,0.21929,0.80548,0.000958,0.000958,0.000958
276,36004.9,0.26029,0.2039,0.79966,0.95875,0.96111,0.98384,0.94205,0.30769,0.2194,0.80548,0.000925,0.000925,0.000925
277,36101,0.25657,0.20097,0.80064,0.95841,0.96136,0.98281,0.94174,0.30762,0.21927,0.80553,0.000892,0.000892,0.000892
278,36195.7,0.25819,0.20115,0.80004,0.95781,0.96207,0.98282,0.94158,0.30762,0.21906,0.80554,0.000859,0.000859,0.000859
279,36303.8,0.25551,0.19902,0.80078,0.95725,0.96226,0.98384,0.94261,0.30765,0.2193,0.8056,0.000826,0.000826,0.000826
280,36408.6,0.25634,0.19879,0.80066,0.95729,0.96252,0.98281,0.94114,0.30751,0.21942,0.80563,0.000793,0.000793,0.000793
281,36506.3,0.25547,0.19767,0.80127,0.9571,0.96246,0.9828,0.94125,0.30743,0.21942,0.80563,0.00076,0.00076,0.00076
282,36603.9,0.25575,0.19733,0.80006,0.95707,0.96248,0.98296,0.94121,0.30744,0.21893,0.80561,0.000727,0.000727,0.000727
283,36698.6,0.25551,0.20019,0.79815,0.9572,0.96239,0.98294,0.94134,0.3074,0.21916,0.80563,0.000694,0.000694,0.000694
284,36796,0.2508,0.19481,0.79821,0.95733,0.96234,0.98294,0.94142,0.30737,0.21919,0.80572,0.000661,0.000661,0.000661
285,36903.8,0.25365,0.1969,0.80029,0.95723,0.96242,0.98291,0.9414,0.30727,0.21919,0.80568,0.000628,0.000628,0.000628
286,37007.4,0.24946,0.19586,0.79893,0.95694,0.96271,0.98327,0.94172,0.30724,0.21908,0.80567,0.000595,0.000595,0.000595
287,37106.3,0.25206,0.19405,0.79978,0.95665,0.96295,0.98327,0.94154,0.30732,0.21918,0.80573,0.000562,0.000562,0.000562
288,37205,0.24997,0.19463,0.80006,0.95656,0.96311,0.98328,0.94155,0.30725,0.21894,0.80572,0.000529,0.000529,0.000529
289,37299.7,0.25076,0.19496,0.79994,0.95625,0.96336,0.98329,0.94145,0.30718,0.21904,0.80568,0.000496,0.000496,0.000496
290,37396.9,0.24656,0.1914,0.79658,0.95643,0.9634,0.98328,0.94168,0.30722,0.21904,0.80569,0.000463,0.000463,0.000463
291,37505.4,0.2365,0.17481,0.78721,0.95662,0.96325,0.98325,0.94167,0.30732,0.21908,0.80578,0.00043,0.00043,0.00043
292,37611.2,0.2231,0.1662,0.78453,0.95661,0.96343,0.98336,0.94151,0.30741,0.21943,0.80587,0.000397,0.000397,0.000397
293,37709.3,0.21904,0.16313,0.78488,0.95651,0.96352,0.98369,0.94157,0.30736,0.21935,0.80594,0.000364,0.000364,0.000364
294,37808.9,0.21754,0.1633,0.78713,0.95667,0.9635,0.9836,0.94129,0.30736,0.2192,0.8059,0.000331,0.000331,0.000331
295,37906.6,0.21595,0.16073,0.78464,0.95684,0.96346,0.98332,0.9413,0.30744,0.21945,0.8059,0.000298,0.000298,0.000298
296,38001.6,0.21591,0.16058,0.78435,0.95678,0.9636,0.98336,0.94133,0.30733,0.21936,0.80593,0.000265,0.000265,0.000265
297,38105.7,0.21361,0.16015,0.78173,0.95671,0.96369,0.98332,0.94152,0.30747,0.21949,0.80595,0.000232,0.000232,0.000232
298,38213.6,0.21063,0.15819,0.78192,0.95689,0.96367,0.98331,0.94156,0.30749,0.21963,0.80596,0.000199,0.000199,0.000199
299,38316.2,0.21106,0.15697,0.78221,0.9568,0.96378,0.98339,0.9418,0.3076,0.21933,0.80607,0.000166,0.000166,0.000166
300,38414.4,0.20988,0.15703,0.78311,0.95696,0.96375,0.98331,0.94185,0.30749,0.21963,0.80606,0.000133,0.000133,0.000133
