epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,13465,0.41917,0.31393,0.82501,0.95443,0.95376,0.9877,0.93018,0.36829,0.25357,0.81383,0.003862,0.003862,0.003862
188,13538.1,0.41625,0.3087,0.82496,0.95618,0.95401,0.9879,0.93197,0.36741,0.25331,0.81384,0.003829,0.003829,0.003829
189,13602.2,0.41602,0.30613,0.82377,0.95848,0.95325,0.98788,0.93267,0.36669,0.25291,0.81391,0.003796,0.003796,0.003796
190,13668.3,0.41262,0.30672,0.82304,0.95905,0.95295,0.98789,0.93172,0.36509,0.25237,0.81352,0.003763,0.003763,0.003763
191,13732.4,0.4141,0.30451,0.82482,0.95797,0.95435,0.98795,0.9305,0.36403,0.25112,0.81314,0.00373,0.00373,0.00373
192,13802.1,0.41379,0.30612,0.82413,0.95794,0.95403,0.98821,0.93143,0.36364,0.25156,0.81298,0.003697,0.003697,0.003697
193,13877.4,0.41203,0.30512,0.82563,0.9608,0.95327,0.98875,0.92631,0.36354,0.25068,0.81308,0.003664,0.003664,0.003664
194,13939.6,0.41684,0.30594,0.82669,0.96118,0.95399,0.9888,0.922,0.36317,0.24995,0.81302,0.003631,0.003631,0.003631
195,14002.4,0.40991,0.30409,0.82397,0.9617,0.95548,0.9897,0.92517,0.36356,0.2502,0.8133,0.003598,0.003598,0.003598
196,14069,0.40859,0.30129,0.82146,0.96189,0.95467,0.98877,0.92024,0.3635,0.25041,0.81327,0.003565,0.003565,0.003565
197,14136.8,0.409,0.29897,0.82249,0.96173,0.95467,0.9887,0.92155,0.36345,0.25038,0.8134,0.003532,0.003532,0.003532
198,14201.8,0.40484,0.2986,0.82224,0.96289,0.95407,0.98884,0.92153,0.36318,0.24985,0.81324,0.003499,0.003499,0.003499
199,14267.9,0.40865,0.30054,0.82302,0.96347,0.95475,0.98955,0.92572,0.36233,0.24954,0.81286,0.003466,0.003466,0.003466
200,14340.7,0.40811,0.30193,0.82181,0.96396,0.95443,0.98948,0.92642,0.36228,0.24938,0.81278,0.003433,0.003433,0.003433
201,14434.1,0.40522,0.30049,0.82372,0.9649,0.95327,0.98854,0.92318,0.36178,0.24843,0.81252,0.0034,0.0034,0.0034
202,14514.9,0.40568,0.29778,0.82116,0.96507,0.9541,0.98847,0.92586,0.36108,0.24837,0.81238,0.003367,0.003367,0.003367
203,14607.7,0.40532,0.29766,0.82102,0.96521,0.95288,0.98859,0.92385,0.3611,0.24836,0.81259,0.003334,0.003334,0.003334
204,14700.6,0.40411,0.2986,0.82227,0.96668,0.95494,0.9887,0.92826,0.36106,0.24789,0.81269,0.003301,0.003301,0.003301
205,14807.5,0.39965,0.2942,0.82091,0.96717,0.95365,0.98875,0.9291,0.36028,0.24798,0.81238,0.003268,0.003268,0.003268
206,14999.7,0.40265,0.29404,0.82221,0.96617,0.9539,0.9887,0.92931,0.36011,0.24766,0.81239,0.003235,0.003235,0.003235
207,15180.2,0.40067,0.2936,0.81961,0.96625,0.95439,0.9889,0.92933,0.35982,0.24694,0.8126,0.003202,0.003202,0.003202
208,15303,0.40202,0.29613,0.82367,0.96668,0.95376,0.98894,0.92781,0.35942,0.24683,0.81243,0.003169,0.003169,0.003169
209,15419.6,0.39774,0.29194,0.81952,0.96599,0.95347,0.98904,0.92775,0.35944,0.24663,0.8125,0.003136,0.003136,0.003136
210,15518.8,0.39918,0.29372,0.82146,0.96683,0.9532,0.98864,0.93184,0.35921,0.24655,0.81239,0.003103,0.003103,0.003103
211,15608.4,0.39879,0.29341,0.82153,0.96457,0.95627,0.98865,0.92776,0.35845,0.24566,0.81221,0.00307,0.00307,0.00307
212,15682.4,0.39983,0.29475,0.82189,0.94948,0.96546,0.98859,0.93174,0.35831,0.24621,0.81221,0.003037,0.003037,0.003037
213,15756.1,0.39853,0.29408,0.82104,0.96072,0.9476,0.98866,0.93214,0.35828,0.24612,0.81208,0.003004,0.003004,0.003004
214,15819.1,0.39574,0.29114,0.82084,0.96085,0.94618,0.98857,0.93191,0.35801,0.24573,0.81211,0.002971,0.002971,0.002971
215,15883.9,0.39834,0.2933,0.81955,0.96082,0.9468,0.98864,0.93346,0.3577,0.24586,0.81214,0.002938,0.002938,0.002938
216,15956.4,0.3926,0.28744,0.81825,0.96145,0.94661,0.98856,0.93718,0.35768,0.2456,0.8123,0.002905,0.002905,0.002905
217,16022.4,0.39551,0.29098,0.82008,0.96166,0.94571,0.98852,0.93395,0.35755,0.24549,0.81239,0.002872,0.002872,0.002872
218,16084.5,0.39061,0.28835,0.81857,0.96135,0.94507,0.98852,0.93242,0.35766,0.24568,0.81247,0.002839,0.002839,0.002839
219,16154.6,0.39129,0.28674,0.81906,0.9613,0.93977,0.98404,0.92951,0.35722,0.24545,0.81251,0.002806,0.002806,0.002806
220,16226.7,0.39589,0.29123,0.82085,0.96004,0.94049,0.98403,0.92804,0.35702,0.24535,0.81247,0.002773,0.002773,0.002773
221,16291.6,0.38946,0.28804,0.81948,0.95991,0.94027,0.98402,0.92864,0.35698,0.24529,0.81234,0.00274,0.00274,0.00274
222,16353.4,0.38984,0.2839,0.81816,0.95937,0.94044,0.98143,0.92906,0.35618,0.24509,0.8121,0.002707,0.002707,0.002707
223,16414.5,0.3879,0.28464,0.81868,0.95861,0.94068,0.98146,0.92891,0.35589,0.2448,0.812,0.002674,0.002674,0.002674
224,16481.1,0.39051,0.28513,0.82048,0.95887,0.94015,0.98149,0.92689,0.35557,0.24485,0.81189,0.002641,0.002641,0.002641
225,16550.9,0.38699,0.28307,0.81943,0.95921,0.93967,0.98151,0.92394,0.35542,0.2446,0.81183,0.002608,0.002608,0.002608
226,16614.9,0.38625,0.28179,0.81852,0.95933,0.93966,0.98147,0.92979,0.35538,0.24441,0.812,0.002575,0.002575,0.002575
227,16677.4,0.38491,0.28285,0.8186,0.95937,0.94001,0.98145,0.93018,0.35511,0.24435,0.81186,0.002542,0.002542,0.002542
228,16746.4,0.38326,0.28135,0.81579,0.95909,0.94137,0.98152,0.93081,0.35502,0.24411,0.81178,0.002509,0.002509,0.002509
229,16817.7,0.3847,0.28208,0.8183,0.95995,0.9411,0.98152,0.93155,0.35455,0.24364,0.81165,0.002476,0.002476,0.002476
230,16881.8,0.3836,0.28043,0.81904,0.96005,0.94156,0.98435,0.93434,0.35422,0.24326,0.81156,0.002443,0.002443,0.002443
231,16943.8,0.3841,0.27999,0.81907,0.96005,0.94246,0.9844,0.92919,0.35403,0.24317,0.81156,0.00241,0.00241,0.00241
232,17002.8,0.38138,0.27878,0.81591,0.96165,0.94678,0.98899,0.93405,0.35363,0.24277,0.81134,0.002377,0.002377,0.002377
233,17069.6,0.38134,0.27876,0.81537,0.96221,0.94645,0.98957,0.93464,0.35326,0.24262,0.81126,0.002344,0.002344,0.002344
234,17142.3,0.37877,0.27701,0.81578,0.96265,0.94604,0.98955,0.93342,0.35307,0.24228,0.8113,0.002311,0.002311,0.002311
235,17207,0.38013,0.27919,0.81621,0.96258,0.94616,0.98953,0.93538,0.35287,0.24188,0.81122,0.002278,0.002278,0.002278
236,17271.6,0.37831,0.27856,0.81615,0.96303,0.94624,0.98953,0.93324,0.35307,0.24164,0.81128,0.002245,0.002245,0.002245
237,17334.5,0.37637,0.27481,0.81576,0.9642,0.94624,0.98952,0.93525,0.35306,0.24155,0.81129,0.002212,0.002212,0.002212
238,17400.7,0.37955,0.27623,0.81663,0.96423,0.94652,0.98957,0.93534,0.35277,0.24166,0.81121,0.002179,0.002179,0.002179
239,17469.4,0.37628,0.27539,0.81411,0.96384,0.94708,0.98954,0.93425,0.35279,0.24155,0.81116,0.002146,0.002146,0.002146
240,17529.9,0.37768,0.27773,0.81825,0.96396,0.9469,0.98958,0.93645,0.35271,0.24154,0.81123,0.002113,0.002113,0.002113
241,17596.2,0.37893,0.27341,0.81678,0.96388,0.94713,0.9896,0.93446,0.35256,0.24122,0.81124,0.00208,0.00208,0.00208
242,17668.4,0.37767,0.27771,0.81768,0.96365,0.94735,0.98963,0.9344,0.35222,0.24097,0.81121,0.002047,0.002047,0.002047
243,17730.3,0.37495,0.27466,0.81717,0.96323,0.94773,0.98962,0.93556,0.35225,0.24078,0.8112,0.002014,0.002014,0.002014
244,17790.2,0.37426,0.27081,0.81526,0.96252,0.94857,0.98969,0.93574,0.35217,0.24097,0.81122,0.001981,0.001981,0.001981
245,17852.8,0.36926,0.27032,0.81508,0.96364,0.9482,0.98971,0.9355,0.35186,0.24046,0.81113,0.001948,0.001948,0.001948
246,17916.7,0.36752,0.2679,0.81382,0.96425,0.94784,0.98975,0.93569,0.35179,0.24066,0.81114,0.001915,0.001915,0.001915
247,17984.3,0.37172,0.27203,0.81678,0.96445,0.94771,0.98975,0.93601,0.35184,0.24069,0.81125,0.001882,0.001882,0.001882
248,18044.4,0.37405,0.27154,0.8146,0.96436,0.94748,0.98967,0.93593,0.35165,0.24062,0.8112,0.001849,0.001849,0.001849
249,18104.2,0.3693,0.26995,0.81428,0.96412,0.94772,0.98972,0.93585,0.35152,0.24051,0.81119,0.001816,0.001816,0.001816
250,18170.9,0.36686,0.26731,0.81396,0.96443,0.94761,0.98972,0.9362,0.35151,0.24052,0.81113,0.001783,0.001783,0.001783
251,18242.2,0.36646,0.26857,0.81416,0.96443,0.94785,0.98971,0.93611,0.3515,0.24043,0.81108,0.00175,0.00175,0.00175
252,18305,0.36522,0.26552,0.813,0.96405,0.94828,0.98973,0.93841,0.35145,0.24039,0.81105,0.001717,0.001717,0.001717
253,18366.6,0.36626,0.26746,0.81384,0.96303,0.94748,0.98969,0.93813,0.35119,0.24041,0.81095,0.001684,0.001684,0.001684
254,18427.6,0.36461,0.26731,0.81327,0.9632,0.94731,0.98967,0.93597,0.35091,0.2402,0.81083,0.001651,0.001651,0.001651
255,18494.3,0.36623,0.26614,0.81468,0.96428,0.94749,0.98968,0.93837,0.35086,0.23996,0.81075,0.001618,0.001618,0.001618
256,18563.9,0.36091,0.26367,0.81247,0.96467,0.94691,0.98974,0.93859,0.35055,0.24014,0.8107,0.001585,0.001585,0.001585
257,18628.8,0.36587,0.26799,0.815,0.96505,0.9468,0.98972,0.93863,0.35061,0.24011,0.81073,0.001552,0.001552,0.001552
258,18691.7,0.36258,0.2641,0.81041,0.96424,0.94697,0.98971,0.93879,0.35052,0.23984,0.81068,0.001519,0.001519,0.001519
259,18754.1,0.36203,0.26274,0.81396,0.96409,0.94767,0.98971,0.93849,0.35053,0.23987,0.8107,0.001486,0.001486,0.001486
260,18824.3,0.36222,0.26271,0.81537,0.96405,0.94818,0.98976,0.93895,0.35046,0.24016,0.81068,0.001453,0.001453,0.001453
261,18892.9,0.36234,0.26325,0.81198,0.96376,0.94851,0.98971,0.93907,0.35037,0.24017,0.81068,0.00142,0.00142,0.00142
262,18954.7,0.35757,0.25973,0.81228,0.96373,0.949,0.98971,0.93929,0.34996,0.23991,0.81062,0.001387,0.001387,0.001387
263,19015.3,0.35535,0.25832,0.81079,0.9651,0.9498,0.98972,0.93917,0.34987,0.24014,0.81062,0.001354,0.001354,0.001354
264,19074.5,0.36097,0.26461,0.81358,0.96272,0.95013,0.9897,0.93932,0.34987,0.24002,0.81068,0.001321,0.001321,0.001321
265,19142.1,0.35974,0.26004,0.81006,0.96422,0.9508,0.98974,0.93934,0.34974,0.23977,0.81063,0.001288,0.001288,0.001288
266,19216.1,0.35719,0.26017,0.81162,0.96419,0.95114,0.98979,0.93956,0.34969,0.23951,0.81063,0.001255,0.001255,0.001255
267,19275.2,0.35264,0.25559,0.81202,0.96269,0.95288,0.98974,0.9393,0.34961,0.23951,0.81057,0.001222,0.001222,0.001222
268,19335.3,0.35721,0.25939,0.81202,0.96444,0.95088,0.98977,0.93939,0.34959,0.23977,0.81052,0.001189,0.001189,0.001189
269,19402.2,0.3505,0.25775,0.81011,0.96328,0.95186,0.98975,0.93948,0.34944,0.23975,0.81047,0.001156,0.001156,0.001156
270,19472,0.35313,0.25508,0.81109,0.96466,0.95029,0.98978,0.93944,0.34914,0.23964,0.81048,0.001123,0.001123,0.001123
271,19534.8,0.35294,0.2568,0.81148,0.96337,0.95156,0.98977,0.93895,0.34906,0.23991,0.81041,0.00109,0.00109,0.00109
272,19600.1,0.35134,0.2556,0.81198,0.96342,0.95123,0.98974,0.93923,0.34899,0.23979,0.81033,0.001057,0.001057,0.001057
273,19663.1,0.35026,0.25604,0.81143,0.96391,0.95055,0.98977,0.93916,0.34893,0.23997,0.81035,0.001024,0.001024,0.001024
274,19735.7,0.35075,0.25564,0.8108,0.96406,0.95021,0.98974,0.93871,0.34893,0.23971,0.81034,0.000991,0.000991,0.000991
275,19804.7,0.34574,0.25206,0.81078,0.96478,0.94959,0.98975,0.93899,0.34888,0.23997,0.81036,0.000958,0.000958,0.000958
276,19864.9,0.34582,0.252,0.809,0.96478,0.94959,0.98972,0.93908,0.3488,0.23974,0.81035,0.000925,0.000925,0.000925
277,19932.9,0.34866,0.25466,0.8098,0.96574,0.94836,0.98961,0.93892,0.3487,0.23985,0.81033,0.000892,0.000892,0.000892
278,20003.2,0.34622,0.24989,0.80792,0.96567,0.94832,0.98967,0.9367,0.34863,0.23963,0.81035,0.000859,0.000859,0.000859
279,20068.3,0.34373,0.25117,0.81095,0.96574,0.94817,0.98952,0.9365,0.3487,0.24002,0.81036,0.000826,0.000826,0.000826
280,20132.7,0.34873,0.2532,0.81157,0.96573,0.94795,0.98969,0.93705,0.34871,0.24028,0.81038,0.000793,0.000793,0.000793
281,20196.8,0.34156,0.24898,0.8086,0.96563,0.9479,0.98961,0.9365,0.34865,0.24053,0.81041,0.00076,0.00076,0.00076
282,20266.7,0.34228,0.24806,0.80755,0.96545,0.94791,0.98958,0.94155,0.34879,0.24032,0.81048,0.000727,0.000727,0.000727
283,20336.5,0.34223,0.25132,0.81033,0.96534,0.94787,0.98955,0.93841,0.34879,0.24041,0.81045,0.000694,0.000694,0.000694
284,20399.1,0.34164,0.24809,0.80905,0.96543,0.94771,0.98956,0.93912,0.34877,0.24053,0.8105,0.000661,0.000661,0.000661
285,20462.9,0.33774,0.24495,0.80849,0.96559,0.94747,0.98955,0.93811,0.34879,0.24081,0.81046,0.000628,0.000628,0.000628
286,20527.6,0.34334,0.24998,0.81041,0.96495,0.94675,0.98952,0.94112,0.34866,0.24068,0.81047,0.000595,0.000595,0.000595
287,20591.9,0.33824,0.24686,0.80915,0.96534,0.94761,0.98953,0.94116,0.34894,0.24097,0.81052,0.000562,0.000562,0.000562
288,20653.9,0.34291,0.25089,0.81177,0.96516,0.94658,0.9895,0.94155,0.34891,0.24088,0.8106,0.000529,0.000529,0.000529
289,20712.5,0.33998,0.24689,0.8074,0.96479,0.94799,0.98952,0.94147,0.34884,0.24099,0.81055,0.000496,0.000496,0.000496
290,20769.8,0.33814,0.24592,0.80844,0.96496,0.94659,0.98949,0.939,0.34876,0.24094,0.81059,0.000463,0.000463,0.000463
291,20839.1,0.3098,0.21498,0.79238,0.96512,0.94658,0.98944,0.94152,0.34897,0.24131,0.81076,0.00043,0.00043,0.00043
292,20905.7,0.30021,0.20914,0.79111,0.96494,0.9467,0.98947,0.93872,0.34917,0.24139,0.81083,0.000397,0.000397,0.000397
293,20971,0.29402,0.20806,0.79051,0.96514,0.94668,0.98946,0.93842,0.34908,0.24123,0.8107,0.000364,0.000364,0.000364
294,21032.4,0.29275,0.20427,0.79122,0.9649,0.9467,0.98942,0.93885,0.34931,0.24156,0.81085,0.000331,0.000331,0.000331
295,21093.7,0.28979,0.20378,0.78783,0.96499,0.94662,0.98946,0.93872,0.34921,0.2412,0.81075,0.000298,0.000298,0.000298
296,21159.3,0.28764,0.20409,0.78935,0.96507,0.94671,0.9894,0.93867,0.3493,0.24129,0.81072,0.000265,0.000265,0.000265
297,21227.7,0.28969,0.20419,0.7894,0.96521,0.94663,0.98934,0.93843,0.34924,0.24129,0.81075,0.000232,0.000232,0.000232
298,21293.6,0.28594,0.20241,0.78736,0.96406,0.94897,0.98935,0.93649,0.34935,0.24145,0.8108,0.000199,0.000199,0.000199
299,21355.5,0.28568,0.202,0.78868,0.96431,0.94885,0.98936,0.93891,0.34936,0.24148,0.8108,0.000166,0.000166,0.000166
300,21416.6,0.28436,0.20247,0.78635,0.96416,0.94893,0.98935,0.93707,0.34949,0.24162,0.81079,0.000133,0.000133,0.000133
